pathway_id	gene_id	counts
mmu00760	71872	8
mmu00760	74080	2
mmu00760	76952	4
mmu00760	78914	2
mmu00770	103149	5
mmu00770	106564	2
mmu00770	12035	6
mmu00770	12036	6
mmu00770	18605	6
mmu00770	209558	6
mmu00770	211347	2
mmu00770	22361	1
mmu00770	269614	2
mmu00770	64705	5
mmu00770	66812	2
mmu00770	67618	1
mmu00770	71743	2
mmu00770	74450	2
mmu00770	75735	2
mmu00770	99586	5
mmu00780	110948	2
mmu00780	26363	3
mmu00780	71147	4
mmu00785	623661	2
mmu00785	67164	2
mmu00785	79464	2
mmu00790	110391	2
mmu00790	11647	2
mmu00790	11648	2
mmu00790	11650	2
mmu00790	13361	3
mmu00790	14287	2
mmu00790	14528	2
mmu00790	14590	1
mmu00790	17434	3
mmu00790	19286	2
mmu00790	20751	2
mmu00790	56738	3
mmu00790	76768	2
mmu00830	100040843	7
mmu00830	100041375	5
mmu00830	100559	11
mmu00830	100727	11
mmu00830	107141	8
mmu00830	112417	11
mmu00830	11522	8
mmu00830	11529	8
mmu00830	11532	10
mmu00830	11668	2
mmu00830	11761	8
mmu00830	13076	7
mmu00830	13077	9
mmu00830	13082	2
mmu00830	13085	2
mmu00830	13086	2
mmu00830	13087	2
mmu00830	13088	5
mmu00830	13089	5
mmu00830	13090	5
mmu00830	13094	5
mmu00830	13095	8
mmu00830	13096	8
mmu00830	13097	8
mmu00830	13098	8
mmu00830	13099	8
mmu00830	13112	5
mmu00830	13113	5
mmu00830	13114	5
mmu00830	13117	7
mmu00830	13118	7
mmu00830	13119	7
mmu00830	13350	4
mmu00830	17252	2
mmu00830	19378	2
mmu00830	19682	1
mmu00830	19683	2
mmu00830	19892	1
mmu00830	20148	2
mmu00830	213043	8
mmu00830	22236	11
mmu00830	22238	11
mmu00830	226105	8
mmu00830	226143	8
mmu00830	230639	7
mmu00830	231396	11
mmu00830	232174	2
mmu00830	235033	2
mmu00830	241452	2
mmu00830	242285	1
mmu00830	243085	11
mmu00830	243881	5
mmu00830	245532	2
mmu00830	26358	2
mmu00830	26876	8
mmu00830	27400	3
mmu00830	277753	7
mmu00830	28200	3
mmu00830	337924	5
mmu00830	394430	11
mmu00830	394432	11
mmu00830	394433	11
mmu00830	394434	11
mmu00830	394435	11
mmu00830	394436	11
mmu00830	404195	8
mmu00830	433247	8
mmu00830	435802	7
mmu00830	53973	5
mmu00830	546726	2
mmu00830	552899	11
mmu00830	56388	5
mmu00830	63857	2
mmu00830	666168	7
mmu00830	67442	1
mmu00830	69888	8
mmu00830	71724	8
mmu00830	71773	11
mmu00830	71872	8
mmu00830	72082	8
mmu00830	72094	11
mmu00830	72303	8
mmu00830	74134	3
mmu00830	77974	2
mmu00830	79235	2
mmu00830	94215	11
mmu00830	94284	11
mmu00830	98711	2
mmu00860	100559	11
mmu00860	100727	11
mmu00860	107508	3
mmu00860	109778	1
mmu00860	110006	7
mmu00860	112417	11
mmu00860	11655	3
mmu00860	11656	3
mmu00860	12870	1
mmu00860	12892	2
mmu00860	14151	2
mmu00860	15159	1
mmu00860	15203	2
mmu00860	15288	2
mmu00860	15368	3
mmu00860	15369	2
mmu00860	17025	2
mmu00860	19044	2
mmu00860	22236	11
mmu00860	22238	11
mmu00860	22275	2
mmu00860	22276	2
mmu00860	226139	3
mmu00860	231396	11
mmu00860	233016	2
mmu00860	243085	11
mmu00860	394430	11
mmu00860	394432	11
mmu00860	394433	11
mmu00860	394434	11
mmu00860	394435	11
mmu00860	394436	11
mmu00860	552899	11
mmu00860	67417	3
mmu00860	70383	3
mmu00860	71773	11
mmu00860	72094	11
mmu00860	77697	2
mmu00860	94215	11
mmu00860	94284	11
mmu00900	110196	4
mmu00900	110446	13
mmu00900	110460	14
mmu00900	110606	1
mmu00900	14272	1
mmu00900	14593	2
mmu00900	15357	4
mmu00900	15360	6
mmu00900	17855	3
mmu00900	192156	2
mmu00900	19671	1
mmu00900	208715	5
mmu00900	230709	1
mmu00900	319554	2
mmu00900	320581	2
mmu00900	56075	1
mmu00900	57295	1
mmu00900	66881	1
mmu00900	67422	1
mmu00900	68603	3
mmu00900	71365	1
mmu00910	12319	1
mmu00910	12346	1
mmu00910	12349	6
mmu00910	12350	1
mmu00910	12351	2
mmu00910	12352	1
mmu00910	12353	1
mmu00910	12354	1
mmu00910	14645	8
mmu00910	14661	6
mmu00910	227231	6
mmu00910	230099	1
mmu00910	23831	1
mmu00910	56078	1
mmu00910	71934	1
mmu00910	76459	1
mmu00910	80733	1
mmu00920	13063	19
mmu00920	13067	19
mmu00920	211389	1
mmu00920	22117	4
mmu00920	23827	2
mmu00920	23971	4
mmu00920	23972	4
mmu00920	242291	4
mmu00920	246221	4
mmu00920	59010	1
mmu00920	66071	1
mmu00970	102436	1
mmu00970	104458	1
mmu00970	105148	1
mmu00970	107045	1
mmu00970	107271	1
mmu00970	107508	3
mmu00970	109093	1
mmu00970	110960	1
mmu00970	15115	1
mmu00970	17726	1
mmu00970	17727	1
mmu00970	17728	1
mmu00970	17729	1
mmu00970	17730	1
mmu00970	17731	1
mmu00970	17732	1
mmu00970	17733	1
mmu00970	17734	1
mmu00970	17735	1
mmu00970	17736	1
mmu00970	17737	1
mmu00970	17738	1
mmu00970	17739	1
mmu00970	17740	1
mmu00970	17741	1
mmu00970	17742	1
mmu00970	17743	1
mmu00970	17744	1
mmu00970	17745	1
mmu00970	17746	1
mmu00970	17747	1
mmu00970	20226	1
mmu00970	211006	2
mmu00970	212679	2
mmu00970	214580	2
mmu00970	216443	2
mmu00970	22321	1
mmu00970	22375	1
mmu00970	224805	1
mmu00970	226414	1
mmu00970	226539	1
mmu00970	229487	2
mmu00970	230577	1
mmu00970	234734	1
mmu00970	23874	1
mmu00970	244141	1
mmu00970	272396	1
mmu00970	27267	1
mmu00970	353172	1
mmu00970	381314	1
mmu00970	384281	2
mmu00970	66590	1
mmu00970	67417	3
mmu00970	68915	1
mmu00970	69606	2
mmu00970	69955	1
mmu00970	70120	1
mmu00970	70223	1
mmu00970	70560	1
mmu00970	70791	1
mmu00970	71807	1
mmu00970	71941	1
mmu00970	71984	1
mmu00970	76563	2
mmu00970	85305	1
mmu00970	97541	2
mmu00980	100559	11
mmu00980	100727	11
mmu00980	103140	4
mmu00980	109857	3
mmu00980	110198	1
mmu00980	112417	11
mmu00980	11522	8
mmu00980	11529	8
mmu00980	11532	10
mmu00980	11670	9
mmu00980	12408	4
mmu00980	12409	3
mmu00980	13076	7
mmu00980	13077	9
mmu00980	13078	6
mmu00980	13106	8
mmu00980	13107	1
mmu00980	13849	3
mmu00980	14857	4
mmu00980	14858	4
mmu00980	14859	4
mmu00980	14860	4
mmu00980	14862	4
mmu00980	14863	4
mmu00980	14864	4
mmu00980	14865	4
mmu00980	14866	4
mmu00980	14867	4
mmu00980	14869	4
mmu00980	14870	5
mmu00980	14871	4
mmu00980	14872	4
mmu00980	14873	4
mmu00980	15483	4
mmu00980	20859	3
mmu00980	211666	4
mmu00980	22236	11
mmu00980	22238	11
mmu00980	231396	11
mmu00980	243085	11
mmu00980	26876	8
mmu00980	394430	11
mmu00980	394432	11
mmu00980	394433	11
mmu00980	394434	11
mmu00980	394435	11
mmu00980	394436	11
mmu00980	552899	11
mmu00980	56615	4
mmu00980	56847	9
mmu00980	621603	9
mmu00980	629203	3
mmu00980	66447	4
mmu00980	67689	9
mmu00980	68214	4
mmu00980	68312	4
mmu00980	71755	2
mmu00980	71773	11
mmu00980	72094	11
mmu00980	73458	9
mmu00980	74134	3
mmu00980	76263	5
mmu00980	94215	11
mmu00980	94284	11
mmu00982	100559	11
mmu00982	100727	11
mmu00982	103140	4
mmu00982	109731	13
mmu00982	112417	11
mmu00982	11522	8
mmu00982	11529	8
mmu00982	11532	10
mmu00982	11670	9
mmu00982	11761	8
mmu00982	13077	9
mmu00982	13106	8
mmu00982	14261	1
mmu00982	14262	1
mmu00982	14263	1
mmu00982	14857	4
mmu00982	14858	4
mmu00982	14859	4
mmu00982	14860	4
mmu00982	14862	4
mmu00982	14863	4
mmu00982	14864	4
mmu00982	14865	4
mmu00982	14866	4
mmu00982	14867	4
mmu00982	14869	4
mmu00982	14870	5
mmu00982	14871	4
mmu00982	14872	4
mmu00982	14873	4
mmu00982	17161	13
mmu00982	211666	4
mmu00982	213043	8
mmu00982	22236	11
mmu00982	22238	11
mmu00982	226564	1
mmu00982	226565	1
mmu00982	226601	1
mmu00982	226604	1
mmu00982	231396	11
mmu00982	240894	1
mmu00982	243085	11
mmu00982	26876	8
mmu00982	394430	11
mmu00982	394432	11
mmu00982	394433	11
mmu00982	394434	11
mmu00982	394435	11
mmu00982	394436	11
mmu00982	552899	11
mmu00982	55990	1
mmu00982	56615	4
mmu00982	56847	9
mmu00982	621603	9
mmu00982	66447	4
mmu00982	67689	9
mmu00982	68214	4
mmu00982	68312	4
mmu00982	71724	8
mmu00982	71773	11
mmu00982	71872	8
mmu00982	72094	11
mmu00982	73458	9
mmu00982	76263	5
mmu00982	94215	11
mmu00982	94284	11
mmu00983	100042069	3
mmu00983	100559	11
mmu00983	100727	11
mmu00983	102022	1
mmu00983	103149	5
mmu00983	104158	2
mmu00983	110006	7
mmu00983	112417	11
mmu00983	13884	2
mmu00983	13897	2
mmu00983	15452	3
mmu00983	16434	4
mmu00983	17960	4
mmu00983	17961	4
mmu00983	17962	4
mmu00983	21877	3
mmu00983	22017	1
mmu00983	22236	11
mmu00983	22238	11
mmu00983	22245	3
mmu00983	22247	3
mmu00983	22271	3
mmu00983	22436	5
mmu00983	229363	3
mmu00983	231396	11
mmu00983	234669	1
mmu00983	234671	1
mmu00983	234673	1
mmu00983	23917	3
mmu00983	23918	3
mmu00983	243085	11
mmu00983	394430	11
mmu00983	394432	11
mmu00983	394433	11
mmu00983	394434	11
mmu00983	394435	11
mmu00983	394436	11
mmu00983	436059	1
mmu00983	552899	11
mmu00983	57813	3
mmu00983	64705	5
mmu00983	68556	3
mmu00983	71773	11
mmu00983	72094	11
mmu00983	72269	3
mmu00983	72361	1
mmu00983	72962	4
mmu00983	76654	3
mmu00983	80914	3
mmu00983	94215	11
mmu00983	94284	11
mmu00983	99586	5
mmu01040	106529	4
mmu01040	111175	4
mmu01040	113868	8
mmu01040	11430	8
mmu01040	12012	6
mmu01040	170439	4
mmu01040	171210	4
mmu01040	171281	3
mmu01040	171282	3
mmu01040	20249	4
mmu01040	20250	4
mmu01040	217698	3
mmu01040	235674	8
mmu01040	26897	3
mmu01040	30049	4
mmu01040	329065	4
mmu01040	54326	3
mmu01040	56348	5
mmu01040	56473	4
mmu01040	68801	3
mmu01040	70025	2
mmu01040	70757	4
mmu01040	76267	2
mmu01040	80911	8
mmu01040	97212	12
mmu01100	100039707	2
mmu01100	100040843	7
mmu01100	100041273	6
mmu01100	100041375	5
mmu01100	100042025	6
mmu01100	100042069	3
mmu01100	100042503	6
mmu01100	100043508	2
mmu01100	100043684	4
mmu01100	100043686	3
mmu01100	100043688	3
mmu01100	100066	6
mmu01100	100163	2
mmu01100	100198	3
mmu01100	100328588	8
mmu01100	100470	8
mmu01100	100559	11
mmu01100	100678	4
mmu01100	100705	8
mmu01100	100727	11
mmu01100	100862456	7
mmu01100	100910	2
mmu01100	101502	2
mmu01100	102247	3
mmu01100	102448	2
mmu01100	102580	2
mmu01100	102637973	2
mmu01100	103149	5
mmu01100	103534	2
mmu01100	103711	2
mmu01100	103850	4
mmu01100	103963	3
mmu01100	103988	12
mmu01100	104015	3
mmu01100	104086	3
mmu01100	104112	2
mmu01100	104130	6
mmu01100	104158	2
mmu01100	104174	3
mmu01100	104418	4
mmu01100	104759	3
mmu01100	104776	6
mmu01100	104923	2
mmu01100	105663	2
mmu01100	106529	4
mmu01100	106557	5
mmu01100	106564	2
mmu01100	107141	8
mmu01100	107272	5
mmu01100	107476	7
mmu01100	107508	3
mmu01100	107569	4
mmu01100	107626	2
mmu01100	107650	3
mmu01100	107652	2
mmu01100	107766	2
mmu01100	107869	5
mmu01100	107885	2
mmu01100	107895	2
mmu01100	108037	7
mmu01100	108105	2
mmu01100	108147	3
mmu01100	108148	2
mmu01100	108150	2
mmu01100	108156	2
mmu01100	108645	3
mmu01100	108653	2
mmu01100	108664	7
mmu01100	108682	5
mmu01100	108760	2
mmu01100	108902	3
mmu01100	109079	2
mmu01100	109264	3
mmu01100	109652	4
mmu01100	109674	2
mmu01100	109685	2
mmu01100	109731	13
mmu01100	109857	3
mmu01100	109900	4
mmu01100	109959	3
mmu01100	110006	7
mmu01100	110074	2
mmu01100	110078	3
mmu01100	110095	3
mmu01100	110115	2
mmu01100	110119	3
mmu01100	110196	4
mmu01100	110197	4
mmu01100	110208	4
mmu01100	110323	7
mmu01100	110391	2
mmu01100	110417	2
mmu01100	110446	13
mmu01100	110460	14
mmu01100	110524	4
mmu01100	110639	5
mmu01100	110695	15
mmu01100	110821	5
mmu01100	110911	3
mmu01100	110935	6
mmu01100	110948	2
mmu01100	111175	4
mmu01100	112417	11
mmu01100	11298	2
mmu01100	11363	4
mmu01100	11364	8
mmu01100	11370	3
mmu01100	113868	8
mmu01100	11409	6
mmu01100	114143	7
mmu01100	11416	2
mmu01100	11428	6
mmu01100	11429	6
mmu01100	11430	8
mmu01100	114663	3
mmu01100	11484	3
mmu01100	11486	3
mmu01100	114875	6
mmu01100	11522	8
mmu01100	11529	8
mmu01100	11532	10
mmu01100	11534	2
mmu01100	11564	3
mmu01100	11565	3
mmu01100	11566	3
mmu01100	11611	6
mmu01100	11636	2
mmu01100	11637	2
mmu01100	11639	2
mmu01100	11647	2
mmu01100	11648	2
mmu01100	11650	2
mmu01100	11655	3
mmu01100	11656	3
mmu01100	11668	2
mmu01100	11669	13
mmu01100	11670	9
mmu01100	11671	13
mmu01100	11674	7
mmu01100	11676	6
mmu01100	11677	5
mmu01100	11684	4
mmu01100	11685	4
mmu01100	11686	3
mmu01100	11687	4
mmu01100	11688	3
mmu01100	11689	5
mmu01100	116939	2
mmu01100	11702	3
mmu01100	117147	2
mmu01100	11717	2
mmu01100	11720	3
mmu01100	11722	3
mmu01100	11754	5
mmu01100	11758	2
mmu01100	117592	3
mmu01100	11761	8
mmu01100	11821	2
mmu01100	11846	4
mmu01100	11847	4
mmu01100	11881	3
mmu01100	11886	3
mmu01100	11898	4
mmu01100	11946	5
mmu01100	11947	5
mmu01100	11949	5
mmu01100	11950	5
mmu01100	11951	5
mmu01100	11957	5
mmu01100	11958	2
mmu01100	11964	6
mmu01100	11966	6
mmu01100	11972	9
mmu01100	11973	6
mmu01100	11974	6
mmu01100	11975	8
mmu01100	11984	8
mmu01100	11992	2
mmu01100	11997	5
mmu01100	12012	6
mmu01100	12035	6
mmu01100	12036	6
mmu01100	12039	2
mmu01100	12040	2
mmu01100	12091	7
mmu01100	12116	3
mmu01100	12182	4
mmu01100	12183	3
mmu01100	12408	4
mmu01100	12409	3
mmu01100	12411	4
mmu01100	12494	8
mmu01100	12583	3
mmu01100	12613	5
mmu01100	12651	2
mmu01100	12660	2
mmu01100	12709	2
mmu01100	12715	2
mmu01100	12716	2
mmu01100	12764	2
mmu01100	12846	4
mmu01100	12850	2
mmu01100	12856	2
mmu01100	12857	7
mmu01100	12858	7
mmu01100	12859	7
mmu01100	12861	7
mmu01100	12862	7
mmu01100	12864	7
mmu01100	12867	7
mmu01100	12868	7
mmu01100	12869	7
mmu01100	12892	2
mmu01100	12974	6
mmu01100	13026	2
mmu01100	13063	19
mmu01100	13067	19
mmu01100	13070	3
mmu01100	13072	2
mmu01100	13074	4
mmu01100	13075	3
mmu01100	13076	7
mmu01100	13077	9
mmu01100	13079	2
mmu01100	13081	3
mmu01100	13082	2
mmu01100	13085	2
mmu01100	13086	2
mmu01100	13087	2
mmu01100	13088	5
mmu01100	13089	5
mmu01100	13090	5
mmu01100	13094	5
mmu01100	13095	8
mmu01100	13096	8
mmu01100	13097	8
mmu01100	13098	8
mmu01100	13099	8
mmu01100	13106	8
mmu01100	13109	6
mmu01100	13110	6
mmu01100	13112	5
mmu01100	13113	5
mmu01100	13114	5
mmu01100	13115	3
mmu01100	13117	7
mmu01100	13118	7
mmu01100	13119	7
mmu01100	13121	2
mmu01100	13122	5
mmu01100	13124	3
mmu01100	13135	3
mmu01100	13139	4
mmu01100	13142	5
mmu01100	13166	2
mmu01100	13171	2
mmu01100	13178	3
mmu01100	13190	3
mmu01100	13195	10
mmu01100	13200	3
mmu01100	13244	2
mmu01100	13350	4
mmu01100	13360	2
mmu01100	13361	3
mmu01100	13382	7
mmu01100	13433	3
mmu01100	13435	3
mmu01100	13436	3
mmu01100	13478	2
mmu01100	13480	2
mmu01100	13481	3
mmu01100	13595	2
mmu01100	13806	6
mmu01100	13807	6
mmu01100	13808	6
mmu01100	13850	3
mmu01100	13884	2
mmu01100	13897	2
mmu01100	14042	2
mmu01100	14043	2
mmu01100	140481	2
mmu01100	140494	8
mmu01100	14081	7
mmu01100	14085	2
mmu01100	14104	5
mmu01100	14120	7
mmu01100	14121	7
mmu01100	14137	2
mmu01100	14151	2
mmu01100	14187	5
mmu01100	14194	6
mmu01100	14204	8
mmu01100	14245	3
mmu01100	14287	2
mmu01100	14317	3
mmu01100	14343	3
mmu01100	14344	3
mmu01100	14345	3
mmu01100	14347	3
mmu01100	14348	4
mmu01100	14376	3
mmu01100	14377	10
mmu01100	14378	10
mmu01100	14380	4
mmu01100	14381	4
mmu01100	14387	4
mmu01100	14415	7
mmu01100	14417	7
mmu01100	14420	3
mmu01100	14421	2
mmu01100	14423	2
mmu01100	14425	2
mmu01100	14426	2
mmu01100	14430	4
mmu01100	14431	3
mmu01100	14433	6
mmu01100	14447	2
mmu01100	14450	3
mmu01100	14466	4
mmu01100	14528	2
mmu01100	14537	2
mmu01100	14538	2
mmu01100	14544	2
mmu01100	14583	3
mmu01100	14584	3
mmu01100	14593	2
mmu01100	14595	6
mmu01100	14598	5
mmu01100	14626	3
mmu01100	14629	2
mmu01100	14630	2
mmu01100	14635	3
mmu01100	14645	8
mmu01100	14660	8
mmu01100	14661	6
mmu01100	14718	10
mmu01100	14719	11
mmu01100	14731	2
mmu01100	14732	3
mmu01100	14751	6
mmu01100	14755	2
mmu01100	14854	2
mmu01100	14874	2
mmu01100	14923	2
mmu01100	14933	3
mmu01100	14979	2
mmu01100	15107	8
mmu01100	15108	3
mmu01100	15109	2
mmu01100	15112	3
mmu01100	15186	2
mmu01100	15211	7
mmu01100	15212	7
mmu01100	15233	2
mmu01100	15275	12
mmu01100	15277	12
mmu01100	15288	2
mmu01100	15356	5
mmu01100	15357	4
mmu01100	15360	6
mmu01100	15442	3
mmu01100	15445	4
mmu01100	15450	2
mmu01100	15452	3
mmu01100	15483	4
mmu01100	15485	3
mmu01100	15486	3
mmu01100	15487	2
mmu01100	15488	3
mmu01100	15490	4
mmu01100	15492	3
mmu01100	15493	3
mmu01100	15495	3
mmu01100	15496	3
mmu01100	15497	3
mmu01100	15531	2
mmu01100	15586	3
mmu01100	15587	2
mmu01100	15926	7
mmu01100	15929	5
mmu01100	15930	3
mmu01100	15931	3
mmu01100	15932	3
mmu01100	16329	3
mmu01100	16330	3
mmu01100	16430	3
mmu01100	16434	4
mmu01100	16548	2
mmu01100	16591	4
mmu01100	16770	2
mmu01100	16790	4
mmu01100	16828	6
mmu01100	16832	5
mmu01100	16833	5
mmu01100	16891	2
mmu01100	16987	2
mmu01100	16993	2
mmu01100	17001	2
mmu01100	17025	2
mmu01100	170439	4
mmu01100	170716	2
mmu01100	170718	5
mmu01100	170789	3
mmu01100	170835	3
mmu01100	171168	2
mmu01100	17117	3
mmu01100	171210	4
mmu01100	171212	2
mmu01100	171281	3
mmu01100	171282	3
mmu01100	17155	3
mmu01100	17156	3
mmu01100	171567	3
mmu01100	17158	2
mmu01100	17161	13
mmu01100	17252	2
mmu01100	17308	2
mmu01100	17309	2
mmu01100	17423	2
mmu01100	17434	3
mmu01100	17436	4
mmu01100	17448	6
mmu01100	17449	7
mmu01100	17705	5
mmu01100	17706	5
mmu01100	17708	7
mmu01100	17709	7
mmu01100	17710	7
mmu01100	17711	7
mmu01100	17716	3
mmu01100	17717	3
mmu01100	17718	3
mmu01100	17719	3
mmu01100	17720	3
mmu01100	17721	3
mmu01100	17722	3
mmu01100	17768	2
mmu01100	17769	3
mmu01100	17772	3
mmu01100	17850	5
mmu01100	17855	3
mmu01100	17960	4
mmu01100	17961	4
mmu01100	17962	4
mmu01100	17991	6
mmu01100	17992	6
mmu01100	17993	6
mmu01100	17995	6
mmu01100	18041	3
mmu01100	18102	3
mmu01100	18103	3
mmu01100	18113	2
mmu01100	18115	2
mmu01100	18125	9
mmu01100	18126	14
mmu01100	18127	10
mmu01100	18194	2
mmu01100	18242	2
mmu01100	18263	3
mmu01100	18293	5
mmu01100	18416	3
mmu01100	18451	2
mmu01100	18452	2
mmu01100	18472	2
mmu01100	18475	2
mmu01100	18476	2
mmu01100	18478	4
mmu01100	18534	11
mmu01100	18563	5
mmu01100	18597	6
mmu01100	18598	6
mmu01100	18605	6
mmu01100	18618	2
mmu01100	18641	9
mmu01100	18642	8
mmu01100	18648	5
mmu01100	18655	5
mmu01100	18663	4
mmu01100	18700	2
mmu01100	18701	2
mmu01100	18704	3
mmu01100	18705	3
mmu01100	18717	7
mmu01100	18719	6
mmu01100	18720	6
mmu01100	18746	8
mmu01100	18770	10
mmu01100	18778	10
mmu01100	18780	10
mmu01100	18781	10
mmu01100	18782	10
mmu01100	18783	20
mmu01100	18784	10
mmu01100	18795	37
mmu01100	18796	39
mmu01100	18797	37
mmu01100	18798	37
mmu01100	18799	5
mmu01100	18802	5
mmu01100	18803	24
mmu01100	18805	10
mmu01100	18806	9
mmu01100	18807	3
mmu01100	18946	4
mmu01100	18947	4
mmu01100	18948	2
mmu01100	18950	4
mmu01100	18968	4
mmu01100	18969	4
mmu01100	18971	9
mmu01100	18972	9
mmu01100	18973	7
mmu01100	18974	7
mmu01100	18975	1
mmu01100	18979	1
mmu01100	19012	7
mmu01100	19044	2
mmu01100	19062	4
mmu01100	19063	4
mmu01100	19075	4
mmu01100	19076	4
mmu01100	19125	2
mmu01100	19139	5
mmu01100	19193	4
mmu01100	19210	2
mmu01100	19215	2
mmu01100	192156	2
mmu01100	192166	2
mmu01100	192185	2
mmu01100	19223	2
mmu01100	19224	4
mmu01100	19225	14
mmu01100	19286	2
mmu01100	19309	3
mmu01100	19378	2
mmu01100	194237	2
mmu01100	19683	2
mmu01100	19714	2
mmu01100	19733	5
mmu01100	19895	4
mmu01100	20014	3
mmu01100	20016	6
mmu01100	20017	4
mmu01100	20018	6
mmu01100	20019	4
mmu01100	20020	7
mmu01100	20021	6
mmu01100	20022	6
mmu01100	20133	4
mmu01100	20135	5
mmu01100	20148	2
mmu01100	20216	2
mmu01100	20229	2
mmu01100	20280	4
mmu01100	20322	3
mmu01100	20397	2
mmu01100	20425	7
mmu01100	20440	3
mmu01100	20441	4
mmu01100	20442	5
mmu01100	20443	2
mmu01100	20444	5
mmu01100	20445	2
mmu01100	20447	2
mmu01100	20448	2
mmu01100	20449	4
mmu01100	20454	2
mmu01100	20597	3
mmu01100	20598	2
mmu01100	20603	5
mmu01100	20690	2
mmu01100	20698	6
mmu01100	207182	5
mmu01100	20751	2
mmu01100	20768	2
mmu01100	20773	2
mmu01100	20775	2
mmu01100	207839	2
mmu01100	207958	2
mmu01100	20810	5
mmu01100	208211	2
mmu01100	208449	2
mmu01100	208624	2
mmu01100	208665	3
mmu01100	208715	5
mmu01100	209027	3
mmu01100	20916	4
mmu01100	20917	4
mmu01100	209176	3
mmu01100	209558	6
mmu01100	20975	3
mmu01100	210992	3
mmu01100	211347	2
mmu01100	211429	19
mmu01100	211488	2
mmu01100	212032	12
mmu01100	212111	3
mmu01100	212647	3
mmu01100	212862	3
mmu01100	212898	2
mmu01100	212996	2
mmu01100	213043	8
mmu01100	21351	4
mmu01100	21391	3
mmu01100	214253	2
mmu01100	214579	3
mmu01100	215456	3
mmu01100	216019	12
mmu01100	216134	2
mmu01100	216343	3
mmu01100	216456	8
mmu01100	216558	5
mmu01100	216739	7
mmu01100	217119	3
mmu01100	217214	4
mmu01100	217480	4
mmu01100	217664	2
mmu01100	217698	3
mmu01100	217707	2
mmu01100	217837	3
mmu01100	218121	3
mmu01100	218138	3
mmu01100	21823	8
mmu01100	218271	3
mmu01100	218476	2
mmu01100	21871	8
mmu01100	21877	3
mmu01100	21881	4
mmu01100	218832	6
mmu01100	218865	2
mmu01100	21915	2
mmu01100	21990	3
mmu01100	21991	6
mmu01100	22018	7
mmu01100	22117	4
mmu01100	22122	3
mmu01100	22169	2
mmu01100	22171	3
mmu01100	22173	4
mmu01100	22178	3
mmu01100	22234	2
mmu01100	22235	5
mmu01100	22236	11
mmu01100	22238	11
mmu01100	22239	2
mmu01100	22245	3
mmu01100	22247	3
mmu01100	22262	3
mmu01100	22271	3
mmu01100	22272	7
mmu01100	22273	7
mmu01100	22275	2
mmu01100	22276	2
mmu01100	223646	2
mmu01100	223722	3
mmu01100	223774	2
mmu01100	224020	3
mmu01100	22436	5
mmu01100	225010	3
mmu01100	225326	6
mmu01100	225742	2
mmu01100	225845	7
mmu01100	225887	6
mmu01100	225913	4
mmu01100	225994	2
mmu01100	226105	8
mmu01100	226139	3
mmu01100	226143	8
mmu01100	226413	3
mmu01100	226518	2
mmu01100	226646	6
mmu01100	227095	5
mmu01100	227197	6
mmu01100	227231	6
mmu01100	227333	4
mmu01100	227619	3
mmu01100	227620	2
mmu01100	227671	2
mmu01100	227697	2
mmu01100	227733	3
mmu01100	228033	5
mmu01100	228061	3
mmu01100	228550	4
mmu01100	228677	2
mmu01100	228812	2
mmu01100	229363	3
mmu01100	229487	2
mmu01100	229665	2
mmu01100	229709	2
mmu01100	229905	4
mmu01100	229949	2
mmu01100	230027	2
mmu01100	230075	6
mmu01100	230101	3
mmu01100	230145	2
mmu01100	230163	6
mmu01100	230379	2
mmu01100	230459	6
mmu01100	230639	7
mmu01100	230718	4
mmu01100	230801	2
mmu01100	230815	3
mmu01100	231050	2
mmu01100	231086	5
mmu01100	231327	3
mmu01100	231329	6
mmu01100	231396	11
mmu01100	231510	3
mmu01100	231691	6
mmu01100	231727	2
mmu01100	231903	2
mmu01100	232087	3
mmu01100	232174	2
mmu01100	232714	4
mmu01100	232889	19
mmu01100	233011	4
mmu01100	233733	2
mmu01100	233781	3
mmu01100	233799	2
mmu01100	233801	2
mmu01100	234356	2
mmu01100	234515	3
mmu01100	234724	7
mmu01100	234730	3
mmu01100	234779	25
mmu01100	235033	2
mmu01100	235293	2
mmu01100	235339	5
mmu01100	235386	2
mmu01100	235582	4
mmu01100	235674	8
mmu01100	236539	4
mmu01100	236899	2
mmu01100	237625	10
mmu01100	237823	2
mmu01100	237928	2
mmu01100	237940	5
mmu01100	238011	2
mmu01100	23827	2
mmu01100	238505	5
mmu01100	23887	5
mmu01100	239017	5
mmu01100	23917	3
mmu01100	23918	3
mmu01100	23923	6
mmu01100	23945	3
mmu01100	239559	2
mmu01100	23959	4
mmu01100	23971	4
mmu01100	23972	4
mmu01100	239760	6
mmu01100	240119	3
mmu01100	240752	3
mmu01100	241062	2
mmu01100	241391	2
mmu01100	241447	2
mmu01100	241452	2
mmu01100	242291	4
mmu01100	242341	9
mmu01100	242546	6
mmu01100	242669	2
mmu01100	243085	11
mmu01100	243537	2
mmu01100	243881	5
mmu01100	243996	5
mmu01100	244209	2
mmu01100	244486	1
mmu01100	245841	7
mmu01100	246221	4
mmu01100	246277	2
mmu01100	257635	6
mmu01100	26358	2
mmu01100	26363	3
mmu01100	26384	2
mmu01100	26459	4
mmu01100	26565	10
mmu01100	266645	2
mmu01100	268510	3
mmu01100	268656	2
mmu01100	268756	2
